"RegionName","State","Metro","CountyName","SizeRank","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08"
"Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.646123260437376,0.683489304812834,0.688107178204121,0.739466066259247,0.696520203518879,0.689986672824213,0.71768260388216,0.700946921955118,0.700382897255903,0.687361419068736,0.681615681615682,0.665227629513344,0.64624894633324,0.653935185185185,0.644486692015209,0.680788838640632,0.681967664386116,0.716579773370887,0.734867530458325,0.71406402411989,0.683374844333748,0.675847457627119,0.709467317980926,0.703491401771756,0.721739130434783,0.711912328397484,0.729674796747967,0.742571428571429,0.732232588192091,0.74881366292253,0.762720538542067,0.739810161920715
"Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.925124792013311,0.842351631914589,0.839553389953542,0.754030874211978,0.701523644261082,0.779079861111111,0.695249130938586,0.637311703360371,0.658830608963292,0.693663292088489,0.745156482861401,0.743851529839338,0.825715128280743,0.738636363636364,0.738636363636364,0.730519480519481,0.779079861111111
"Columbus","OH","Columbus","Franklin County",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54672897196262,1.5350104992709,1.45307917888563,1.26641722663409,1.40586797066015,1.32013201320132,1.25914634146341,1.13031684880887,1.11111111111111,1,0.860937148729807,0.9425
"Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",14,,,,,,,,,,,,,,,,,,,0.54128859666769,0.583333333333333,0.595020139143171,0.579851104707013,0.582533449680047,0.625169883120413,0.64336917562724,0.646230365957527,0.607576840600429,0.618181818181818,0.615114235500879,0.606223175965665,0.586219336219336,0.594149908592322,0.610425800897557,0.619195046439629,0.63993798809148,0.631136044880785,0.651542649727768,0.645763356359719,0.640593391773432,0.625909065607613,0.615810443816214,0.627240143369176,0.604457106642215,0.598748809913292,0.598919243470429,0.598516949152542,0.637137536578877,0.661329620605639,0.673343646207744,0.649350649350649,0.644783118405627,0.621311475409836,0.64504842340692,0.637755102040816,0.649350649350649,0.651475550215997,0.661558504162532,0.63274098007539,0.656787413099158,0.679402212907368,0.663280594162122,0.660158835208471,0.659589279498782,0.63994610980128,0.658330977224708,0.686619718309859,0.65992987755936,0.699815932876277,0.694396101635921,0.672955935008783,0.720581039618907,0.66117672168469,0.706521739130435,0.684931506849315,0.700640976919764,0.66324992463069,0.700934579439252,0.706121388484723,0.704405907733156,0.662165129556434,0.698856416772554,0.681683461766449,0.712168865338704,0.715352470480481,0.724424759915222,0.7125,0.705756982452059,0.706521739130435,0.695782132181999,0.709606986899563,0.725391991244141,0.769676884838442,0.728147339813045,0.713114754098361,0.750615239085866,0.744354066063553,0.732515143632242,0.753512132822478,0.746604140183641,0.751950094041186,0.727976409878363,0.758938444526355,0.798644580617522,0.800803567713559,0.773523061314742,0.788481611739568,0.808734330772341,0.797239006449098,0.765194479579926
"Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.825,0.800685602350637,0.857323232323232,0.885486018641811,0.929081893408215,0.921587595591337,0.945397111913357,0.942622950819672,0.832748893564407,0.824852950248016,0.891967598877726,0.938998374585356,0.825862068965517,0.939558310732274,0.974904503999561,1.00883838383838,0.973536225073774,0.903881859474832,0.890127388535032,0.820170109356015,0.74438202247191,0.728862973760933,0.809285887634996,0.890345531879842,0.889107611548556,0.889107611548556,0.886454183266932,0.891583452211127,0.954198473282443,0.961572550267705,0.996457041629761,1.02383941402429
"Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.377294514911775,0.434027777777778,0.449358059914408,0.470779220779221,0.450509686705988,0.445347313237221,0.390070921985816,0.416277132520944,0.403417180825819,0.392681714939671,0.399017802332719,0.399017802332719,0.40287456445993,0.392205229403059,0.445230936963129,0.427369251904154,0.432656132430399,0.413844996237773,0.401518829848572,0.404492484377639,0.376848008156726,0.412898151789225,0.411485003657644,0.411454021673934,0.421541850628586,0.416376306620209,0.407686445098268,0.429135751172316,0.415879017013232,0.44798951048951,0.447530864197531,0.421048819787615
"Colorado Springs","CO","Colorado Springs","El Paso County",17,,,,,,,,,1.31766381766382,1.31766381766382,1.32981676846197,1.22193577519217,1.32798023471279,1.25763275216941,1.19182389937107,1.20860927152318,1.22014331210191,1.19028662420382,1.07450738916256,1.21287328909166,1.40306696227749,1.46383186705767,1.34285714285714,1.25080923608114,1.28764337325047,1.26851988528531,1.24007936507937,1.20118003341688,1.24584891862082,1.09361329833771,1.13861617578308,1.19450317124736,1.35739814152966,1.31841700606766,1.31063034188034,1.29163636363636,1.24282982791587,1.22503840245776,1.25722202219006,1.25722202219006,1.28669100801833,1.30735966057441,1.32963350141434,1.35802469135802,1.37038266479611,1.36452014271543,1.35984848484848,1.35135135135135,1.35063957863055,1.37165251469628,1.30057989690722,1.32947976878613,1.2987012987013,1.2987012987013,1.3125,1.32947976878613,1.49075440108742,1.50375939849624,1.5230635335074,1.32358032521721,1.32947976878613,1.38258936016828,1.37766348273328,1.3125,1.29329004329004,1.3437849944009,1.29372304743651,1.39184725074296,1.38036809815951,1.27626723223754,1.40745814965726,1.4033264033264,1.39348710103427,1.43635123995931,1.33809099018733,1.5363436123348,1.38364779874214,1.41822371121734,1.46639641963269,1.43223819301848,1.4207650273224,1.51878497202238,1.55367231638418,1.49293147388504,1.43223819301848,1.45253164556962,1.33375396890011,1.37663654752378,1.41752577319588,1.40921037147452,1.40921037147452,1.45631067961165,1.41485809682805,1.6234132888723,1.59010600706714,1.5458488228005,1.56124899919936,1.51049381344551,1.39853137516689,1.47808358817533,1.43296853625171,1.50021364172751,1.59010600706714,1.58203677725811,1.62898170420585,1.61090458488228,1.60194174757282,1.559375,1.50462962962963
"Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",18,,,,,,,,,,,,,,,,,,,,,0.844176968119714,0.815910249872514,0.781438608639622,0.749297906734615,0.739079563182527,0.758098223615465,0.731512945786146,0.761730652041438,0.739644970414201,0.755136511831272,0.756793945648435,0.78804347826087,0.792847503373819,0.833034504883157,0.832387438516837,0.818394388152767,0.761654016518072,0.748863332441829,0.740436034553682,0.746616892207186,0.746626848449574,0.721528861154446,0.755352092739757,0.77029702970297,0.798022108144135,0.804559168622192,0.79387417218543,0.777036453615866,0.776236278553369,0.755582137161085,0.769424237734097,0.73608316566063,0.728862973760933,0.749625187406297,0.709627924817798,0.776588845654994,0.816485225505443,0.776085547634478,0.795842634372399,0.755582137161085,0.74768022840828,0.726501170846528,0.727169056536396,0.721463022508039,0.72631004661136,0.736473850825645,0.75,0.794451425397134,0.795856493178373,0.754539529967038,0.80030487804878,0.776588845654994,0.793046357615894,0.803503603726028,0.776211227053314,0.756143667296786,0.78412775616083,0.80520909757887,0.761151892933243,0.783349266225713,0.799793601651187,0.833396175618543,0.836132697226048,0.837080322019943,0.819652590917917,0.807275837826611,0.800474355173436,0.788135104022702,0.788394828129927,0.791308342230643,0.81702859600086,0.817392802673327,0.830006653359947,0.835207195631224,0.834618647982836,0.821897813740959,0.822199383350462,0.814072059823249,0.838173215204516,0.843870002046207,0.832236964175546,0.830443828016644,0.834030100334448,0.815956482320943,0.806952514526147,0.853825136612022,0.91191775618378,0.869565217391304,0.820833497373175
"Minneapolis","MN","Minneapolis-St. Paul-Bloomington","Hennepin County",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43072289156627,1.39093137254902,1.40277777777778,1.34730538922156,1.34331597222222,1.30536201430362,1.26699704271953,1.282605466429,1.24787294384572,1.28819300597051,1.41407355021216,1.64886363636364,1.57906824146982,1.58333333333333,1.47971627629491,1.38888888888889,1.24234700661819,1.42200991065395,1.30232558139535,1.29598662207358,1.29598662207358,1.28378378378378,1.50922302962549,1.6726917754053,1.60172558922559,1.47157190635451,1.50431930673866,1.48751204451479,1.4781746031746,1.50622775800712,1.43530419880034,1.41318977119785,1.29732493229426
"Honolulu","HI","Urban Honolulu","Honolulu County",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15017361111111,1.11053748637641,1.12269446672013,1.03559870550162,0.98274006458986,0.871898054996647,0.928677563150074,0.99009900990099,0.930232558139535,1.02086127523834,1.04942045756086,1.0135863981919,1.05544732390963,0.930215849672478,0.951650598889863,0.956959706959707,0.925069380203515
"Cleveland","OH","Cleveland-Elyria","Cuyahoga County",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417363433667782,0.416666666666667,0.424578191891211,0.422831341786007,0.416318283166109,0.429368029739777,0.421052631578947,0.404912159731383,0.398759415152858,0.377418154761905,0.355725498826291,0.369020600558659
"Wichita","KS","Wichita","Sedgwick County",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.598631698973774,0.630208333333333,0.533429244366744,0.579501915708812,0.533130236100533,0.534505472197517,0.521203642411167,0.536367666021921,0.544425087108014,0.579501915708812,0.560081466395112,0.579501915708812,0.559459625335197,0.546875,0.593372145096283
"Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.800239413198258,0.83948959032908,0.830227959585641,0.830227959585641,0.806571375623185,0.831485587583149,0.775623268698061,0.780172342501778,0.773853779429988,0.83948959032908,0.835060318372257,0.835060318372257,0.934788174208237,0.83948959032908,0.84175645697212,0.83948959032908,0.838635049161365,0.841224657793325,0.869385082934324
"Pittsburgh","PA","Pittsburgh","Allegheny County",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515754205873966,0.496688741721854,0.494611239414935,0.483662940670679,0.455169258920403,0.456942003514938,0.460257184441967,0.517400836552327,0.555375598684536,0.591952228553587,0.582847626977519,0.565734381589252,0.53921568627451,0.521212665339809,0.497723080617636,0.506756756756757,0.539434523809524,0.539873088463028
"Anchorage","AK","Anchorage","Anchorage Borough",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.55695292849443,0.564196832579186,0.591674238832701,0.616153320398624,0.626765536723164,0.593377976190476,0.593377976190476,0.585480093676815,0.562036725067385,0.583727621483376,0.579710144927536,0.584415584415584,0.565843621399177,0.573716542343133,0.601811916213579,0.602658242258652,0.632284626023333,0.603116795328971,0.600844430009743,0.639931740614334,0.648202710665881,0.627352572145546,0.657165460720671,0.5859375,0.655682582380632,0.601084664055438,0.638491942839769,0.61262959472196,0.622916666666667,0.637877551020408,0.628634681469733
"Plano","TX","Dallas-Fort Worth-Arlington","Collin County",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746733332094199,0.766946687656151,0.753399594650061,0.77638700947226,0.756068444090728,0.804721030042919,0.771800281293952,0.764872521246459,0.761623872310895,0.750545851528384,0.762276931178909,0.782206264708685,0.766583229036295,0.75856454028234,0.771040250914794,0.776448191023215,0.801982475138341,0.800739143825069,0.786584630752273,0.791746558566284,0.760865749516852,0.773515398852606,0.790296791191779,0.769875016106172,0.769224448811491,0.770519262981575,0.844194312796208,0.820274240940255,0.778113540887201,0.777991658646134,0.8,0.797079389679157
"Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",27,,,,,,,,,,,,0.708919359356301,0.706153846153846,0.668430335097002,0.680584386849049,0.68020719738277,0.700493434741228,0.682170542635659,0.702702702702703,0.70221452270685,0.759786004475846,0.704120604682778,0.688844086021505,0.686700329838342,0.683111734280279,0.669076865917465,0.685178507032095,0.687893081761006,0.689568706118355,0.693333698975568,0.678222792471267,0.676153846153846,0.678988959617515,0.679831660731628,0.687522216255871,0.71401728673431,0.696422918645141,0.676842429848905,0.68457841697493,0.712204596956944,0.681458003169572,0.677601060304838,0.680131904369332,0.685602350636631,0.675675675675676,0.671892497200448,0.678146258503401,0.686406460296097,0.687757909215956,0.698228960197614,0.679628355127323,0.68925831202046,0.697999069334574,0.686406397666845,0.708128078817734,0.70650574035914,0.719600019605253,0.72006961756643,0.753215965487903,0.75237160614982,0.734554630785339,0.736015701668302,0.718250081619327,0.703209520375045,0.708061002178649,0.693274143700368,0.691419478104454,0.705230871147401,0.739984689971932,0.707446808510638,0.754060324825986,0.750170881749829,0.767018759777186,0.773437700226389,0.727883538633819,0.72939166824348,0.763098730593793,0.740697915525158,0.739247311827957,0.728094401205122,0.749718151071026,0.744028779806955,0.738125802310655,0.740591125687948,0.730242178437237,0.738048299655003,0.745404404880904,0.758147251831389,0.761107583714974,0.753424657534247,0.765004820184763,0.788954635108481,0.799543118218161,0.807847663012118,0.792920788242596,0.796560549934769,0.778163978374824,0.791974656810982,0.846862127453356,0.827759197324415,0.801770689921771,0.806142034548944,0.809765530577713,0.809959591504778,0.844716031631919,0.849264988496018,0.828339251901971,0.815859984272032,0.828980079579432
