"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08"
"New York","NY","New York-Newark-Jersey City","Queens County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18090909090909,3.40740740740741,3.03907380607815,3,2.90909090909091,2.96474358974359,2.97038898601399,3.00444496669314,2.94327485380117,2.93600774556548,3,2.87375,2.78995324301642,2.76967930029155,2.67857142857143,2.61904761904762,2.6316985645933,2.65165094339623,2.69892086330935,2.68624080106165,2.58333333333333,2.51882137470373,2.50836120401338,2.5,2.51932773109244,2.46265328874025,2.399,2.48843344155844,2.51098556183302,2.55377777777778,2.59424150177575,2.58333333333333,2.5,2.55
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",2,,,1.67692115480721,1.72817911255411,1.72582931837928,1.70747422680412,1.73756740563212,1.81818181818182,1.76798204992821,1.7825311942959,1.75644028103044,1.87646713615023,1.81818181818182,1.88720173535792,1.85064935064935,1.86427597307715,1.89597315436242,1.89295039164491,1.83215130023641,1.79977502812148,1.79933327518873,1.80722891566265,1.78343949044586,1.77283653846154,1.81604378829306,1.78214285714286,1.80851063829787,1.78249771062271,1.79939195595251,1.8140589569161,1.71821305841924,1.69303731498853,1.73084488289052,1.73598008385744,1.74799708667152,1.73235737779234,1.74825449571671,1.74129353233831,1.74441657599174,1.7501902587519,1.71801371483836,1.73570836785418,1.7725258493353,1.68325039719101,1.80462030767709,1.8046357615894,1.71655490266439,1.82337825696316,1.79642600574713,1.79558131522597,1.8025078369906,1.83688464364438,1.92982456140351,1.97841726618705,2.01934315721469,2.00617283950617,2.02545755072351,2.00583279325988,1.99898785425101,2,2.03571428571429,2.03896859785109,2.08637993125233,2.22039473684211,2.2494769874477,2.25467080450644,2.24108658743633,2.32378007126211,2.33884768967484,2.31851119894598,2.26927365311448,2.23076923076923,2.35705401563611,2.39460467706013,2.4060657588133,2.31846565566459,2.30434782608696,2.33266666666667,2.24780701754386,2.22219736842105,2.38194776238254,2.2108843537415,2.3854784269959,2.2,2.33717537556365,2.41136442441054,2.49803711634547,2.53468516542156,2.56090355034209,2.51271187525277,2.51718175881413,2.55,2.57012360053739,2.53504552667231,2.52707581227437,2.52525252525253,2.50472496730515,2.51474813527896,2.54065040650406,2.58662769168621,2.59026456138798,2.65035595274159,2.63930685063894,2.64521399957833,2.63759628512524,2.66146202980837,2.64285714285714,2.62455315257538,2.62612773403491,2.67398286937902,2.65151515151515,2.69010043041607,2.7363184079602,2.77149321266968,2.75092367727339,2.7602523659306
"Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04352941176471,0.883804569530333,0.875175070028011,0.811148867607954,0.817162273413321,0.81549815498155,0.82258064516129,0.827625570776256,0.8,0.792079207920792,0.797324499687305,0.813807207421656,0.845253576072822,0.853571428571429,0.85781990521327,0.860927152317881,0.854334677419355,0.850277264325323,0.85266837839602,0.857627118644068,0.863275781614559,0.864528221357879,0.875680460863591,0.894335970929391,0.90625,0.91324200913242,0.913461538461538,0.906341374269006,0.904605263157895,0.896343062066274,0.902527075812274,0.906329061424246,0.909661229611041,0.921521997621879,0.931347150259067,0.927710843373494,0.910525537103112,0.912052117263844,0.895738072642568,0.905141202027516,0.898203592814371,0.887096774193548,0.888392857142857,0.868064182194617,0.90314046618007,0.904210526315789,0.906040268456376,0.928184281842818,0.929639081297849,0.934445344474761,0.933734939759036,0.926497838171711,0.936599423631124,0.929173674835088,0.919579435168315,0.915141430948419,0.917065390749601,0.917033364718843,0.932269999434397,0.945305626209787,0.952041759324282,0.956927492149583,0.956128978270538,0.953177257525084,0.94547053649956,0.936599423631124,0.935093509350935,0.938375350140056,0.938967136150235,0.941666666666667,0.949367088607595,0.961538461538462,0.975013579576317,0.978819641735698,0.974817221770918,0.972867809443685
"Chicago","IL","Chicago-Naperville-Elgin","Cook County",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73293548387097,1.657824933687,1.61160714285714,1.84668803418803,1.72165532879819,1.58009527635884,1.51695155039442,1.48752399232246,1.73780487804878,1.76282051282051,1.77589367552704,1.81818181818182,1.86576576576577,1.82101261727596,1.83333333333333,1.82926829268293,1.88146754468485,1.86016949152542,1.85900027867896,2.03688828472565,2.05,1.86666666666667,1.80555555555556,1.80555555555556,1.70277951606174,1.65304655090849,1.61145926589078,1.58629441624365,1.65280665280665,1.62919007490637,1.69596117540621,1.760348583878,1.85979971387697,1.83175033921303,1.90307558672608,1.86993674204033,1.7667860931444,1.91596593108788,1.91111111111111,1.91784706908047,1.6438202247191,1.61764705882353,1.58730158730159,1.61458333333333,1.62907268170426,1.60593512767426,1.6368598048404,1.59604519774011,1.57550535077289,1.55945419103314,1.55555555555556,1.5712682379349,1.57303907184559,1.57407407407407,1.60130718954248,1.66458333333333,1.67682926829268,1.67068187148926,1.6497461928934,1.63888888888889,1.62556053811659,1.6136265007956,1.61943319838057,1.63636363636364,1.65938739700946,1.81470869149952,1.84263440101594,1.79503916449086,1.77125506072874,1.78571428571429,1.79,1.78260869565217
"San Antonio","TX","San Antonio-New Braunfels","Bexar County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.738084220268394,0.745618116529088,0.735023888276369,0.73,0.724242424242424,0.730411686586985,0.723466940137663,0.724742731562604,0.723684210526316,0.731188513693167,0.740034829721362,0.75,0.756037175882537,0.74794315632012,0.750394944707741,0.742692860565405,0.738916256157635,0.745661605206074,0.748063823725809,0.750863509950323,0.747310584046205,0.753891579630428,0.746737280825055,0.768716109388432,0.770967741935484,0.771646002930374,0.769535565336812,0.773993808049536,0.772730327610362,0.777311261680742,0.77893175074184,0.775656324582339,0.778210116731518,0.783475783475784,0.774922118380062,0.778995960761685,0.779141017082703,0.790343915343915,0.784281911194843,0.783475783475784,0.784235746313345,0.781346649484536,0.781990521327014,0.809772422417421,0.812756160204151,0.824315722469764,0.826161790017212,0.822368421052632,0.82387238369387,0.834835225005336,0.839160839160839,0.834135576652498,0.822091062394604,0.821744627054362,0.824340527577938,0.833333333333333,0.84375,0.850981046928312,0.850799289520426,0.85524581808979,0.860021301535063,0.857480780603193,0.858066583320111,0.856353591160221,0.847457627118644,0.853723855596148,0.855915399867812,0.862068965517241,0.869246817160586,0.877371273712737,0.887311446317657,0.886067420056601,0.887507400828893,0.888822829964328,0.885245901639344
"Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",6,,,0.833333333333333,0.868784153005465,0.882857279900233,0.896239177489178,0.930451127819549,0.991861648016277,0.950871632329635,1,1,0.995930824008138,0.960807253582919,0.946346690590112,1,1.03323412698413,1.04166666666667,1.04664588651695,1.05,1.03325176726482,1,0.954545454545455,0.949206349206349,0.954861111111111,0.987840269146373,1,1.03571428571429,1.06818181818182,1.06382978723404,1.025,0.997045790251108,0.949968334388854,0.918196994991653,0.923694410531798,0.909321877309682,0.9,0.902516708437761,0.914578102582496,0.941176470588235,1.0390625,1.07414040114613,1.0507782658518,1.01010101010101,0.976269237987988,0.965250965250965,0.9375,0.940533980582524,0.915671159161211,0.93984962406015,0.938967136150235,0.951069455074953,0.969387755102041,1.08279220779221,1.09586466165414,1.08819916855631,1.05466693362402,1.03339895013123,1,0.997150997150997,1.00446428571429,1.01752435002684,1.03916866506795,1.08333333333333,1.11111111111111,1.12690487185408,1.12026785714286,1.11111111111111,1.0702746365105,1.07142857142857,1.07886904761905,1.05555555555556,1.03164971490214,1.03152024204656,1.06026785714286,1.12742527530152,1.15740740740741,1.1568287037037,1.14888809182209,1.09126984126984,1.06696428571429,1.04081632653061,1.01851851851852,1.04824561403509,1.04166666666667,1.05115580852082,1.06454874414645,1.12559241706161,1.16071428571429,1.17647058823529,1.16532258064516,1.1518771331058,1.12,1.08131487889273,1.08333333333333,1.10601993597003,1.09375,1.10294117647059,1.11483820047356,1.16483266790015,1.21124031007752,1.22448979591837,1.21603260869565,1.15914786967419,1.15740740740741,1.14583333333333,1.14285714285714,1.14583333333333,1.15223463687151,1.15606936416185,1.16959064327485,1.20103728182331,1.22912308228731,1.23184655587715,1.23626373626374,1.23019360058024,1.20176260655233
"Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",7,,0.759259259259259,0.757558245703113,0.753414758836458,0.760672142980433,0.765579561663208,0.756854245165113,0.738396624472574,0.739070090215128,0.743826242189824,0.725382466817797,0.726978998384491,0.689491203043271,0.694832402234637,0.697842534825637,0.70888063906474,0.700017720087947,0.699082850133809,0.693721817551162,0.693982461445419,0.681114551083591,0.678866587957497,0.665831239530988,0.665922619047619,0.667987018222867,0.665218779383199,0.683437377082461,0.696656050955414,0.704367104397723,0.703422053231939,0.70403825717322,0.697674418604651,0.694444444444444,0.685172171468728,0.686685046469691,0.684392823193916,0.686813186813187,0.692365269461078,0.689853958493467,0.697674418604651,0.686240703177823,0.686779494726515,0.688775510204082,0.669642857142857,0.703774792066539,0.7072503161919,0.696916904233977,0.69713400464756,0.687907313540912,0.687547746371276,0.69586243954863,0.703605980650836,0.729571984435798,0.733811794143505,0.731209150326797,0.740959949587837,0.733085370040797,0.732647936256184,0.729310559544947,0.73394495412844,0.738824927850637,0.745474279161206,0.752293939859931,0.766178266178266,0.777777777777778,0.784279803367054,0.782560089435439,0.772762399887593,0.770223752151463,0.778388278388278,0.775050674168464,0.773574264738143,0.775011742602161,0.786293681536091,0.796363636363636,0.800393353889432,0.799166087560806,0.807174887892377,0.800854244527496,0.799987606269645,0.792813054824065,0.796853625170999,0.790253539677313,0.784982935153584,0.806854025702253,0.831350380358927,0.842677934602441,0.855920114122682,0.873408839342188,0.876908838500694,0.878985960711759,0.855920114122682,0.861538461538462,0.859135352760736,0.851648351648352,0.852,0.859593842298029,0.87428881425592,0.897747074931541,0.902527075812274,0.921052631578947,0.930555555555556,0.936609570970492,0.929368029739777,0.923311016433354,0.921501706484642,0.918746068401882,0.912066996574039,0.928677563150074,0.93902665514323,0.964977645305514,0.975496471174651,0.992729306487696,0.990853658536585,0.984157465194431,0.988257192756687
"Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",8,,0.824997851789651,0.79229784798591,0.773860705073087,0.773105316921561,0.77220205125487,0.789341157220251,0.776880049720323,0.768868702941268,0.767629045463745,0.744459833795014,0.74812382739212,0.74021031052281,0.735474425179586,0.73775989268947,0.73638200173141,0.739979052479052,0.737907206317868,0.73540280857354,0.735548815730912,0.731981981981982,0.7274490785645,0.719444444444444,0.713724035430188,0.714875616436873,0.708689458689459,0.710604293705607,0.713470319634703,0.712896953985742,0.712250712250712,0.70983533600356,0.707850707850708,0.706620793236782,0.703513965709088,0.701590271281572,0.699745547073791,0.700320381696566,0.701943844492441,0.705052878965922,0.710227272727273,0.709331651954603,0.709339168848069,0.709145563586978,0.703564727954972,0.701530612244898,0.702110738796884,0.698895716913578,0.693240901213172,0.701530612244898,0.701024327784891,0.703491401771756,0.704877686101664,0.707445261908943,0.712042920800167,0.714285714285714,0.718562874251497,0.716337535404044,0.709847972596514,0.708191126279863,0.707195792100884,0.709219858156028,0.71360608943863,0.719788155994222,0.726676671656302,0.728354128525277,0.734046721120678,0.735294117647059,0.735697395090459,0.737463126843658,0.734875383536603,0.734110800383231,0.735164296223639,0.738520107184574,0.746777862016679,0.759356379911585,0.756578947368421,0.759559979046621,0.761217948717949,0.756143667296786,0.762066045723963,0.757704051522849,0.757878062347336,0.760918220388463,0.753944319987746,0.773006134969325,0.78125,0.785728351994599,0.797016982306393,0.804356613124319,0.805735056542811,0.806902985074627,0.806421985731554,0.80484551817678,0.805760090254876,0.811321167484475,0.809604518012174,0.820352836802071,0.820957095709571,0.829585569087902,0.849056603773585,0.861050233075906,0.865162037037037,0.869036534539328,0.870574579222287,0.868767102578825,0.863930885529158,0.87406015037594,0.878463476070529,0.886588583737211,0.882803297997644,0.899280575539568,0.907496378226915,0.922131147540984,0.930003636340438,0.93568307811919,0.935745477230193
"San Diego","CA","San Diego-Carlsbad","San Diego County",9,,,,,,,2.14818174646999,1.89393939393939,1.80312807276303,1.76143790849673,1.69360777234073,1.74349888986891,1.61702127659574,1.66181478405316,1.67464114832536,1.64025187544752,1.6137518700848,1.63744680750761,1.61965811965812,1.57313997477932,1.60978750804894,1.62003317051893,1.60550458715596,1.60341197897551,1.61600615621393,1.596,1.596,1.55962310938139,1.5565983951198,1.57142857142857,1.596,1.56180307760928,1.56521739130435,1.59705975251496,1.60892909679317,1.61720954590183,1.6220294228593,1.67224080267559,1.70178282009724,1.64584987470195,1.60265609050802,1.58554572271386,1.6,1.58730158730159,1.59896283491789,1.575959521165,1.55624546607449,1.57903225806452,1.58333333333333,1.59301130524152,1.6,1.625,1.66034155597723,1.66666666666667,1.6495697356028,1.64518782561009,1.65957446808511,1.64021164021164,1.63899124517543,1.66666666666667,1.71610723803952,1.74978127734033,1.71035095513105,1.72589217191097,1.68918918918919,1.67614888586814,1.71164893617021,1.73436786855317,1.70757737459979,1.70833333333333,1.72278778386844,1.76310610262895,1.78381378396289,1.83597957975732,1.83112762629768,1.78571428571429,1.76782557454331,1.75862998821857,1.75930647628761,1.73333333333333,1.79500520291363,1.77158999192898,1.73680694722779,1.758708795837,1.85823754789272,1.92857142857143,1.96180555555556,1.96038053949904,1.98412698412698,2.01605234420054,2.0066889632107,2.03229086930743,2.01312147379016,1.98373015873016,1.92604006163328,1.97220246562352,2.07036454478164,2.11199294532628,2.13726863023662,2.18181818181818,2.14007782101167,2.12953091684435,2.12708252615265,2.09619067886784,2.10277518898209,2.1021021021021,2.09551176792556,2.14107142857143,2.1875,2.24299065420561,2.28614982578397,2.29647006818137,2.26322478929585,2.23979885632889,2.24679029957204,2.20815527065527
"Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",10,,,,,,,0.744794447410571,0.81268943672578,0.809565459006424,0.906344410876133,0.837209302325581,0.834923664122137,0.821580927352581,0.811272416737831,0.814335463030896,0.811052869423632,0.813177648040033,0.815121319949596,0.82063305978898,0.826771653543307,0.800927878532265,0.805008944543828,0.811001410437236,0.817703159429181,0.810844908117168,0.820320884665428,0.840672870999221,0.806241264392283,0.792769528728212,0.821285070605723,0.820617295006119,0.81376639284336,0.823197586752353,0.832640044370494,0.849477591947644,0.83041345480028,0.828098384121419,0.837209302325581,0.868055555555556,0.870285951098218,0.838008415147265,0.818965517241379,0.82815734989648,0.826604425895068,0.830815709969788,0.831946755407654,0.821858558088828,0.832012678288431,0.823723228995058,0.825242718446602,0.828863779419592,0.851386946771215,0.898399215942502,0.895673305121571,0.905118601747815,0.900890323566274,0.898399215942502,0.867988394584139,0.897797444362925,0.870687919148777,0.877808988764045,0.891229593163008,0.945129955368863,0.95,0.954472843450479,0.959546790845095,0.9785444072638,1.00422832980973,0.979381443298969,0.979519145146928,1.00702576112412,1.01039260969977,1.01626016260163,1.02878382315452,1.06346840001739,1.05846774193548,1.04345498838147,1.02200186469331,1.02254850550603,1.04166666666667,1.0135646996338,1.02792437478105,1.04555638536221,1.03137162564578,1.08038029386344,1.10871999119007,1.15582191780822,1.18309659090909,1.20650953984287,1.21858339680122,1.18911150186495,1.19558359621451,1.17950950856712,1.1219739292365,1.12931995540691,1.15113434961931,1.15384615384615,1.1600682742203,1.15884514558562,1.21276792313378,1.22727272727273,1.22292103424179,1.21644295302013,1.18796560907975,1.16723259762309,1.18135376756066,1.19047619047619,1.1891380785443,1.20277777777778,1.2123216289883,1.24125703105894,1.28205128205128,1.27539802200564,1.26482213438735,1.30217407084785,1.29310344827586
