"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08"
"San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County",12,,,,,,,,,,,,,,,,,2600,2600,2525,2564,2625,2700,2595,2500,2595,2797.5,2500,2500,2550,2550,2500,2600,2650,2600,2700,2650,2600,2600,2600,2600,2795,2945,2980,3000,3050,2800,2995,2895,2900,2862.5,2895,3200,3295,3400,3275,3495,3325,3300,3295,3297.5,3225,3500,3500,3500,3712.5,3700,3500,3500,3597.5,3500,3500,3500,3675,3700,3625,3650,3795,3825,3772.5,3795,3652.5,3700,3700,3600,3650,3695,3695,3800,3800,3950,3800,3795,3750,3695,3700,3800,3800,3892.5,3900,3950,3950,3950,3992.5,3962.5,3900,3800,3897.5,3900,3888,3900,3950,4000,4100,4000,4000
"Jacksonville","FL","Jacksonville","Duval County",13,1395,1395,1395,1395,1395,1350,1350,1395,1350,1350,1410,1350,1375,1350,1300,1350,1350,1385,1395,1350,1300,1295,1225,1250,1299,1275,1265,1250,1265,1295,1237.5,1250,1200,1250,1200,1212.5,1250,1250,1300,1350,1352,1350,1350,1325,1300,1350,1300,1300,1300,1335,1350,1350,1325,1350,1300,1300,1277.5,1250,1255,1275,1250,1295,1300,1300,1350,1350,1300,1325,1300,1350,1350,1350,1340,1350,1375,1397,1399,1425,1395,1400,1375,1350,1395,1342,1325,1399,1450,1465,1475,1450,1495,1490,1495,1450,1425,1445,1445,1495,1500,1550,1550,1500,1495,1482.5,1495,1475,1495,1479.5,1500,1575,1550,1550,1575,1575,1550
"Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",14,,,,,,,,,,,,,,,,,925,999.5,997,1025,1012.5,997.5,1000,1000,995,900,900,875,875,900,1012.5,1000,900,900,850,855,914,914,995,1035,1100,1112.5,1125,1095,1050,1000,1000,1100,1095,1095,1097.5,1150,1150,1195,1162.5,1150,1150,1100,1125,1125,1150,1175,1170,1100,1150,1135,1125,1100,1095,1075,1095,1095,1095,1095,1149,1112.5,1197.5,1195,1195,1162.5,1100,1150,1185,1150,1195,1247.5,1290,1290,1250,1290,1290,1250,1240,1190,1150,1150,1195,1305,1345,1335,1280,1300,1270,1295,1207.5,1195,1190,1200,1200,1250,1295,1300,1355,1345,1345
"San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7625,7500,7122.5,6425,6250,6500,7000,6995,6500,6695,6800,6995,6995,6400,6700,5750,6742.5,6325,6500,6150,6225,5922.5,6200,6500,6500,6500,6447.5,6000,5997.5,6472.5,6500,6495,6300,6500,6700,6850,6989,6800,6795,6500,6695,6497.5,7000,7000,6722.5,6922.5,6850,6850,6998.5,6997
"Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",16,1350,1472.5,1495,1450,1475,1400,1397.5,1395,1412.5,1350,1350,1300,1325,1425,1372.5,1350,1450,1395,1350,1395,1350,1350,1350,1300,1399.5,1395,1425,1500,1495,1500,1450,1450,1425,1349.5,1350,1350,1325,1400,1400,1450,1400,1412.5,1400,1400,1375,1350,1350,1350,1325,1349,1350,1397,1450,1485,1495,1499,1450,1425,1400,1425,1419.5,1495,1495,1500,1500,1499.5,1500,1549,1525,1500,1495,1572.5,1595,1575,1595,1550,1495,1500,1535,1550,1500,1550,1495,1549,1575,1650,1659.5,1695,1669.5,1650,1650,1650,1650,1650,1645,1650,1692.5,1700,1760,1750,1750,1725,1725,1700,1695,1665,1675,1695,1695,1700,1750,1750,1768.5,1795,1792.5
"Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",17,,,,,,,,,,,,1250,1350,1350,1372.5,1300,1325,1400,1395,1395,1395,1450,1450,1395,1395,1462.5,1400,1395,1400,1425,1400,1395,1395,1395,1350,1350,1350,1350,1395,1440,1495,1425,1450,1500,1495,1395,1450,1400,1400,1425,1412.5,1475,1495,1495,1495,1495,1499,1495,1495,1500,1550,1575,1550,1550,1500,1550,1595,1595,1595,1575,1550,1595,1570,1625,1625,1645,1595,1595,1632,1650,1597.5,1650,1599.5,1650,1650,1700,1700,1725,1737.5,1780,1775,1795,1700,1692.5,1700,1695,1695,1750,1780,1750,1795,1800,1845,1825,1795,1795,1795,1755,1792.5,1800,1800,1847,1840,1850,1800
"Tucson","AZ","Tucson","Pima County",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1797.5,1700,1512.5,1452,1450,1450,1431.5,1600,1656,1800,1800,1772.5,1650,1650,1600,1595,1595
"Columbus","OH","Columbus","Franklin County",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1800,1650,1900,1780,1787.5,1800,1682.5,1600,1595,1595,1745,1800,1700,1660,1650,1650,1650,1650,1695,1600,1600,1800,1900,1900,1800,1800,1800,1775,1800,1800,1700,1650,1695,1700
"Louisville","KY","Louisville/Jefferson County","Jefferson County",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1472.5,1650,1600,1595,1425,1612.5,1650,1575,1672.5,1647.5,1500,1475,1595
"Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",21,,,,,,,,,,,,1350,1397.5,1450,1500,1595,1533,1550,1500,1495,1395,1400,1400,1395,1425,1450,1400,1495,1500,1497,1495,1495,1499,1495,1450,1450,1500,1495,1500,1562.5,1550,1550,1550,1595,1550,1535,1575,1550,1515,1500,1527.5,1595,1600,1600,1650,1609.5,1600,1575,1550,1595,1600,1599,1649.5,1685,1685,1695,1700,1668,1650,1650,1695,1695,1675,1675,1692.5,1695,1695,1695,1695,1695,1697,1695,1700,1784.5,1750,1750,1795,1839,1800,1875,1850,1825,1859.5,1850,1800,1850,1879,1879,1896,1950,1950,1980,1975,1950,1934.5,1925,1900,1900,1900,1941,1950,1975,2000,2000,1995
"El Paso","TX","El Paso","El Paso County",22,,,,,,,,,,,,,,,1450,1495,1450,1450,1492.5,1397.5,1400,1395,1400,1495,1500,1500,1495,1450,1395,1395,1375,1400,1385,1397.5,1400,1300,1250,1295,1275,1295,1300,1300,1297,1295,1300,1295,1300,1275,1250,1250,1280,1350,1325,1300,1300,1325,1350,1300,1300,1300,1250,1275,1300,1300,1300,1300,1300,1300,1297.5,1300,1300,1295,1295,1300,1270,1350,1255,1337,1275,1250,1295,1250,1295,1250,1250,1289,1300,1300,1300,1300,1300,1300,1295,1300,1295,1250,1275,1250,1300,1350,1375,1400,1450,1400,1350,1300,1300,1300,1300,1300,1300,1350,1395,1450,1450
"Denver","CO","Denver-Aurora-Lakewood","Denver County",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2600,2625,2600,2597.5,2497.5,2500,2395,2350,2500,2500,2450,2500,2500,2505,2650,2650,2500,2600,2475,2282.5,2350,2500,2562.5,2600,2695,2595,2495,2500,2600,2500,2485,2600,2600,2500,2500,2600,2695,2600,2595,2500,2650,2695,2600,2600,2582.5,2500,2700,2700,2750,2700,2995,2700
"Seattle","WA","Seattle-Tacoma-Bellevue","King County",24,,,,,,,,,,,,,1850,1897.5,1800,1992.5,1925,2050,2200,2200,2295,2197.5,2225,2000,2175,2195,2250,2297.5,2497.5,2400,2395,2472.5,2350,2497.5,2599.5,2650,2272.5,2450,2395,2475,2470,2572.5,2472.5,2500,2400,2300,2450,2395,2200,2295,2425,2597.5,2695,2672.5,2795,2500,2500,2495,2425,2495,2400,2500,2549.5,2895,2995,3100,2995,2895,2795,2600,2800,2995,3095,3000,2950,3080,3200,3200,3100,2977.5,2897.5,2922.5,2672.5,3000,2995,3197,3225,3272.5,3395,3500,3350,3172.5,2995,2985,2995,2900,2995,3125,3300,3250,3295,3450,3300,3000,2995,2800,2900,3000,3195,3247.5,3495,3500,3500,3495,3396.5
"Memphis","TN","Memphis","Shelby County",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1150,1150,1095,1095,1122.5,1095,1072.5,1072.5,995,950,950,950,950,950,950,1000,1095,1050,995,995,1000,1050,1050,995,970,995,995,1050,1095,1095,1095,1095,1095,1095,1095,995,995,1000,975,995,1037.5,1012.5,1085,1095,1095,1050,1095,1095,1050,950,995,995,1075,1050,985,997.5,950,995,975,1025,995,995,950,915,972,995,995,995,1062.5,1075,1050,1020,1050,1050,1000,1025,995,985,950,995,995,1025,1095,1135,1050
"Boston","MA","Boston-Cambridge-Newton","Suffolk County",26,,,,,,,,,,,,,,,,,,,,,,,,3000,2950,3000,2900,2900,2800,2800,2800,2800,2800,2900,3000,3300,3200,3200,3150,3150,3200,3100,3000,3000,3000,3000,3200,3300,3300,3300,3350,3200,3200,3200,3200,3200,3200,3200,3400,3650,3500,3485,3400,3300,3200,3200,3200,3200,3200,3200,3500,3700,3650,3500,3500,3400,3400,3325,3300,3300,3200,3200,3500,3780,3700,3600,3600,3600,3500,3450,3400,3400,3400,3500,3750,3800,3800,3750,3700,3600,3600,3600,3500,3400,3400,3600,3800,3950,3800,3700,3600,3600,3600,3600,3550
"Washington","DC","Washington-Arlington-Alexandria","District of Columbia",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3075,3075,3050,3225,2997,2825,2700,2675,2925,2847.5,2925,3000,3500,3500,3300,3150,2900,2825,3000,3150,3500,3000,3482.5,3300,3482.5,3525,3200,3350,3175,3000,3095,3050,3500,3600,3500,3474.5,3700,3895,3600,3500,3500,3350,3250,3200,3000,3487.5,3600,3925,3900,3750,3600,3500,3337.5,3200,3300,3400,3400,3500,3675,3924.5,3600,3600
"Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",28,,,,,,,,,,,,,1300,1395,1395,1500,1625,1650,1695,1595,1595,1495,1465,1480,1299,1497.5,1695,1695,1595,1695,1672.5,1550,1610,1550,1495,1525,1510,1672.5,1550,1672.5,1695,1750,1787.5,1962.5,1895,1895,1772.5,1750,1772.5,1725,1750,1722.5,1797.5,2047.5,2195,2100,1995,1995,1972.5,1995,2097.5,2100,2250,2450,2417.5,2297.5,2495,2495,2325,2295,2150,2195,2250,2297.5,2400,2400,2200,2497,2299.5,2400,2295,2350,2300,2297.5,2395,2295,2495,2550,2595,2495,2495,2300,2200,2295,2350,2295,2350,2397.5,2572.5,2472.5,2390,2390,2345,2295,2200,2295,2250,2240,2250,2290,2472.5,2350,2395,2370,2500
"Nashville","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County",29,,,,,,,,,,,,,,,,,1547.5,1500,1595,1472.5,1472.5,1495,1550,1722.5,1650,1672.5,1771.5,1675,1695,1600,1500,1600,1500,1500,1500,1500,1600,1650,1750,1600,1700,1600,1600,1625,1675,1600,1572.5,1595,1450,1425,1450,1697.5,1800,1800,1695,1700,1622.5,1600,1700,1750,1700,1650,1795,1795,1850,1895,1800,1800,1825,1762.5,1750,1800,1700,1962.5,1850,1995,1937.5,1962.5,1950,1850,1760,1800,1822.5,1885,1925,1812.5,1900,2050,1950,1975,1995,1995,1996,1995,1995,1975,1950,1950,1950,1925,1895,1950,1975,1950,1850,1872.5,1900,1850,1950,1965,2000,1995,1995,1995,1995
"Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",30,,,,,,,,,,,,,1300,1250,1237.5,1275,1300,1295,1450,1395,1394,1350,1295,1295,1307.5,1342.5,1350,1350,1350,1350,1350,1395,1350,1372.5,1395,1395,1350,1350,1350,1375,1334,1395,1395,1350,1399,1350,1420,1375,1395,1395,1362.5,1400,1409,1425,1425,1400,1400,1400,1430,1445,1450,1485,1495,1495,1495,1500,1495,1476,1495,1495,1495,1499,1500,1495,1495,1512.5,1520,1695,1547.5,1499,1551,1499.5,1500,1600,1700,1610,1695,1750,1750,1890,1795,1775,1795,1800,1837.5,1800,1895,1895,1900,1950,1950,1950,1885,1995,1950,1895,1995,1884.5,1895,1950,1900,1875,1895,2000,1995
"Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,1800,1580,1577.5,1400,1400,1475,1247.5,1300,1347.5,1400,1500,1550,1450,1550,1550,1450,1400,1400,1400,1400,1500,1500,1579.5,1700,1600,1600,1547.5,1500
"Milwaukee","WI","Milwaukee-Waukesha-West Allis","Milwaukee County",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930,850,800,885,925,937.5,925,895,890,900,925,962.5,1000,1099.5,1100,1095,900,950,800,850,895,990.5,950,1000,1025,1000,1000,922.5,975,995,950,950,962.5,925,975,1000,997.5,1000,1100,1050,1000,997.5,1000,1000,1000,1000,1050,1195,1295,1150,1095,1100,1075,1025,1050
"Fresno","CA","Fresno","Fresno County",33,,,,,,,,,,,,,,,,,,,1695,1685,1595,1350,1350,1325,1272.5,1250,1120,1100,1100,1122.5,1195,1200,1195,1184,1150,1100,1150,1200,1225,1200,1295,1300,1350,1395,1395,1395,1400,1395,1350,1350,1372.5,1325,1395,1495,1462.5,1495,1450,1462.5,1395,1395,1450,1405,1372.5,1400,1450,1495,1495,1495,1565,1500,1450,1485,1397.5,1412.5,1500,1500,1650,1525,1550,1525,1400,1500,1425,1550,1597.5,1650,1600,1595,1600,1595,1667.5,1600,1595,1595,1595,1650,1600,1600,1695,1650,1650,1650,1625,1695,1650,1735,1700,1695,1695,1695,1750,1825,1792.5,1770,1797.5
"Omaha","NE","Omaha-Council Bluffs","Douglas County",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1247.5,1200,1300,1395,1395,1450,1395,1400,1425,1410,1410,1395,1350,1395,1400,1500,1500,1435,1450,1450,1422.5,1390,1275,1500,1500,1395,1410,1450,1400,1400,1500,1500,1495
"Albuquerque","NM","Albuquerque","Bernalillo County",35,,,,,,,,,,,,,,,,,,,,,,,,1295,1250,1375,1350,1200,1250,1350,1300,1250,1200,1225,1250,1290,1260,1300,1397.5,1375,1312.5,1300,1300,1300,1300,1295,1300,1295,1295,1250,1262.5,1300,1350,1350,1300,1295,1295,1295,1295,1350,1300,1295,1295,1375,1395,1340,1350,1362.5,1305,1300,1350,1300,1300,1342,1400,1350,1400,1397.5,1325,1325,1350,1334,1375,1295,1350,1350,1412.5,1414,1400,1450,1495,1400,1375,1400,1400,1350,1395,1400,1497,1500,1432.5,1495,1500,1450,1495,1440,1400,1425,1450,1450,1500,1572.5,1485,1450,1500
"Oklahoma City","OK","Oklahoma City","Oklahoma County",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395,1450,1395,1345,1295,1275,1300,1395,1395,1395,1395,1372.5,1350,1447.5,1395,1387.5,1395,1440,1495,1495,1445,1495,1495,1400,1395,1395,1397.5,1400,1400,1350,1345,1350,1395,1347.5,1295,1285,1235,1222.5,1277.5,1280,1345,1297.5,1295,1250,1295,1295,1280,1200,1285,1247.5,1295,1300,1295,1280,1300,1350,1200,1250,1250,1250,1250,1250,1225,1200,1295,1195,1197.5,1250,1250,1295,1300
"Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1600,1500,1500,1525,1500,1541,1700,1800,1800,1850,1765,1550,1600,1745,1750,1700,1695,1800,1850,1895,1895,1895,2070,1875,1962.5,2070,2300,2100,2197.5,2000,2200,2397,2400,2500,2500
"Kansas City","MO","Kansas City","Jackson County",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,1085,1190,1000,875,975,975,1000,1075,950,997.5,1125,1150,1100,1010,1037.5,1095,1100,1100,1165,1125,1200,1250,1150,1190,1150,1100,1100,1050,1100,1090,1200,1297.5,1350,1362.5,1350
"Colorado Springs","CO","Colorado Springs","El Paso County",39,,,,,,,,1495,1495,1410,1375,1400,1372.5,1300,1350,1450,1425,1450,1485,1400,1395,1395,1350,1350,1350,1400,1450,1397.5,1395,1395,1395,1385,1300,1350,1395,1390,1385,1475,1425,1450,1425,1400,1400,1450,1400,1395,1400,1395,1397.5,1400,1425,1495,1495,1495,1495,1450,1500,1572.5,1550,1472.5,1495,1495,1595,1625,1600,1600,1600,1625,1575,1595,1500,1575,1597.5,1599.5,1597.5,1600,1625,1575,1595,1612.5,1550,1550,1595,1660,1695,1690,1750,1795,1750,1750,1737.5,1700,1749,1700,1700,1750,1710,1825,1850,1803,1800,1800,1795,1750,1795,1800,1800,1797.5,1810,1850,1875,1950,1900,1895,1895
"Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450,2300,2200,2295,2400,2162.5,2395,2520,2557.5,2295,2400,2400,2437.5,2375,2347.5,2462.5,2400,2450,2400,2395,2472.5,2422.5,2450,2397.5,2400,2437.5,2500,2797.5,2695,2595,2800
"Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",41,1790,1795,1800,1800,1950,1995,1995,1837.5,1800,1800,1800,1750,1750,1850,1850,1895,1850,1850,1800,1747.5,1750,1700,1700,1750,1795,1800,1850,1750,1795,1800,1795,1775,1750,1750,1700,1700,1750,1795,1785,1795,1795,1800,1750,1750,1737.5,1750,1750,1737.5,1700,1700,1700,1837.5,1850,1800,1800,1800,1800,1787.5,1799,1795,1800,1795,1850,1895,1850,1850,1797,1795,1750,1700,1750,1795,1800,1850,1850,1850,1800,1800,1850,1800,1795,1750,1800,1790,1800,1837.5,1850,1850,1900,1900,1895,1900,1850,1875,1850,1850,1895,1872.5,1900,1950,1950,1950,1900,1895,1895,1895,1895,1885,1875,1885,1895,1900,1897.5,1950,1950
