"RegionName","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08"
"New York","NY","New York-Newark-Jersey City","Queens County",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13658586884338,4.35050876541599,4.33333333333333,4.32276657060519,4.27442555009728,4.20353982300885,4.12912287060529,4.32005494505495,4.34782608695652,4.33925049309665,4.30884633022514,4.27792632204397,4.25531914893617,4.2,4.17317102907181,4.32072829131653,4.36363636363636,4.375,4.43864229765013,4.45818764568765,4.44444444444444,4.36481700118064,4.35393258426966,4.375,4.27928199865173,4.27097539359546,4.23496164715382,4.24355431574904,4.28571428571429,4.36917534741585,4.44104134762634,4.44005270092227,4.36494818313,4.37743190661479,4.35416409433263,4.25,4.31137330911654,4.28929086972212,4.15889788363178,4.35544965786901,4.51475474074124,4.52225130890052,4.55720809264014,4.58404074702886,4.57894736842105,4.52707489553198,4.48037770220239,4.45300540598405,4.34341438703141,4.32608353033885,4.31818181818182,4.25,3.89972144846797,3.7286183074266,3.99076517150396,4.00616332819723,4.06273425787106,3.95189003436426,3.8515406162465,3.80443094916779,3.75,3.72666666666667,3.66666666666667,3.61479287561816,3.74798024256651,3.76748692113931,3.93910423547135,3.97102873015261,3.94383105502979,3.82724531159226,3.93939393939394
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",2,,,1.6623130835324,1.71489243626305,1.71647819063005,1.70221843003413,1.73697270471464,1.81888544891641,1.79754041077196,1.81042286641833,1.79250460274749,1.83512140033879,1.84281522150701,1.86935301631922,1.81818181818182,1.82539682539683,1.88019239177962,1.89285714285714,1.84429311177183,1.82121685883656,1.79738562091503,1.80389498336004,1.806640625,1.78866263070996,1.81265812284849,1.81673487949068,1.83178145010206,1.81034482758621,1.8264983949952,1.82724008006594,1.76622418879056,1.7632241813602,1.79818074474431,1.78571428571429,1.77226016364925,1.74793922130186,1.78571428571429,1.78308464772989,1.76200964967485,1.7813887422011,1.77726077920019,1.78368403093722,1.82692307692308,1.80460485376478,1.8640350877193,1.85851318944844,1.78571428571429,1.87265917602996,1.84788808059845,1.85148717051041,1.85567010309278,1.89200704398268,1.99583333333333,2.01872440023405,2.07373271889401,2.0538263953771,2.07964601769911,2.04279109773143,2.04398906561649,2.05603448275862,2.11062486971024,2.11538461538462,2.13985507246377,2.26868310187425,2.28941472809012,2.29550345637146,2.29923273657289,2.34833659491194,2.37619047619048,2.3539421440726,2.30769230769231,2.32160312805474,2.39940177821642,2.43362831858407,2.45098039215686,2.4167507568113,2.34833659491194,2.33710249967161,2.32465552292749,2.31456953642384,2.46604938271605,2.32342007434944,2.43084660519698,2.28450410897219,2.4120145631068,2.47050147492625,2.50786020775795,2.55800660653875,2.57142857142857,2.56555560223846,2.55331783494213,2.58933093380144,2.5885911840968,2.56351230108136,2.5845055004845,2.595,2.58928571428571,2.59481037924152,2.60869565217391,2.67467248908297,2.68948655256724,2.70588235294118,2.67867118914605,2.69576379974326,2.68783602150538,2.6875,2.70283984932158,2.6766004415011,2.68505586592179,2.71685761047463,2.69230769230769,2.74662408529685,2.76393442622951,2.79424216765453,2.78436117114336,2.78032786885246
"Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85781990521327,0.860927152317881,0.839793378703884,0.825498360508983,0.826728828947143,0.83743842364532,0.873069173942243,0.881718280143216,0.887521968365554,0.8876372496282,0.88,0.87719298245614,0.881057268722467,0.891341256366723,0.892857142857143,0.895905210079682,0.909896084501744,0.960219478737997,0.978125679495542,0.983201347169124,0.986842105263158,0.981093777925294,0.977198758419094,0.964762133464385,0.974131294572845,0.986842105263158,0.98302055406613,0.996550402453047,1.0045871559633,1.00671140939597,0.998738076311606,0.989473684210526,0.963518082792359,0.983990147783251,0.963523743977977,0.956284153005464,0.956284153005464,0.941723496590205,0.961538461538462,0.97247504993081,0.971391427389241,0.99528263629926,0.997506234413965,1.00302419354839,0.998955989847297,0.992337052260716,1,0.99594868332208,0.991402116402116,0.991315136476427,0.985309924758151,0.983663948699633,1,1.00649350649351,1.01797825387472,1.01981174394055,1.0156862745098,1.00514258999533,0.995641043175463,0.990317231519243,0.990825688073395,0.992063492063492,0.992063492063492,0.995174909529554,1.00405023771054,1.01666941850335,1.03679810863345,1.04095970180677,1.03857566765579,1.03649635036496
"Chicago","IL","Chicago-Naperville-Elgin","Cook County",4,,1.59144155587546,1.54620181405896,1.57905701754386,1.49491094147583,1.496875,1.57481197399454,1.54859218891916,1.561144839549,1.56019819940028,1.64583333333333,1.69058357879234,1.50166666666667,1.59090909090909,1.71820321602467,1.81909090909091,1.82608695652174,1.88740372181931,1.90554076739721,1.92449227840068,1.93090909090909,1.88463299899359,1.83077364071463,1.825,1.88888888888889,1.875,1.88354166666667,1.66152903459366,1.75,1.93146464646465,1.95443088246975,2.01261793135382,2.05263157894737,2.0231308895102,2.04562737642586,2.06428571428571,2.0625,2.08426524660834,2.11764705882353,2.17514186633039,2.14383561643836,2.05358590893985,2.0952380952381,2.08547008547009,2.19491144414169,1.89433811802233,1.81818181818182,1.96353436185133,1.88333333333333,1.75,1.68135593220339,1.62919007490637,1.84375,1.82857142857143,1.80232558139535,1.83401453224341,1.86666666666667,1.81890103567319,1.82857142857143,1.80555555555556,1.84615384615385,1.85185185185185,1.82766990291262,1.93965517241379,1.95454545454545,1.85185185185185,1.84,1.81463941086846,1.7486,1.71428571428571,1.67910447761194,1.69691983788033,1.75,1.85926449787836,1.82869683352492,1.86666666666667,1.90254188751549,1.89777327935223,1.93965517241379,1.91095890410959,1.87001755090821,1.93541666666667,1.88670294740898,1.91304347826087,1.72727272727273,1.6995145631068,1.69201520912548,1.72727272727273,1.76470588235294,1.75438596491228,1.76923076923077,1.73611111111111,1.72727272727273,1.71171171171171,1.71547619047619,1.73144876325088,1.73238414164742,1.74583333333333,1.82886904761905,1.87322009764036,1.85958731756417,1.86666666666667,1.83250825082508,1.81002506265664,1.795,1.77722222222222,1.78048780487805,1.81735612253323,1.84869477911647,1.94444444444444,1.96034482758621,1.92,1.92307692307692,1.89473684210526,1.89,1.90883649932157
"San Antonio","TX","San Antonio-New Braunfels","Bexar County",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.768130882370971,0.782778864970646,0.780165901633034,0.76530612244898,0.734882642557565,0.743243243243243,0.738232440788655,0.738513721862473,0.736475629351901,0.741608118657299,0.75104196884383,0.767123287671233,0.771573604060914,0.760719225449516,0.762004175365344,0.752917567383713,0.748444868603756,0.755159928748451,0.757575757575758,0.758575197889182,0.758495145631068,0.764547185780787,0.758495145631068,0.775547445255474,0.777977259126272,0.782778864970646,0.782021588011914,0.784427658338176,0.784309186760054,0.789141414141414,0.794371311847481,0.789210942019312,0.789698464322181,0.795640433852784,0.793077403896239,0.795165394402036,0.795231383231447,0.80117899249732,0.796135909393737,0.795801170683758,0.796600493213507,0.795288949513263,0.794871794871795,0.821479158235532,0.825562269947541,0.837227414330218,0.840822565759114,0.835906502365227,0.837378640776699,0.843611725663717,0.850350581887903,0.845059369966663,0.835073068893528,0.835129310344828,0.837078821913381,0.845595310259889,0.858957219251337,0.863392827678542,0.863095238095238,0.86670651524208,0.874728999595322,0.871121718377088,0.871124031007752,0.871045886471618,0.86038961038961,0.863636363636364,0.867688924770018,0.876506497925079,0.881795195954488,0.891424524679538,0.899100899100899,0.898740656735498,0.902328589909444,0.899973530968767,0.898104265402844
"Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",6,,1.01010101010101,1.0179588822235,1.1029560845059,1.11111111111111,1.15497076023392,1.18012422360248,1.21991097904007,1.05593607305936,1.11607142857143,1.07962213225371,1.06537530266344,1.06439625676931,1.07101521164021,1.14766641162969,1.15906084656085,1.19047619047619,1.1463133640553,1.15412972108424,1.15,1.12126245847176,1.07447285778376,1.07152928853436,1.06382978723404,1.09985337243402,1.14709851551957,1.16440198791775,1.2,1.18890564141224,1.1615924814537,1.11764705882353,1.04921652421652,1.02739726027397,1.02639296187683,1.03427895981087,1.02420856610801,1.04166666666667,1.05441027855816,1.12,1.21293800539084,1.25,1.22307692307692,1.17861573909961,1.14285714285714,1.11607142857143,1.07142857142857,1.0377358490566,1.02770330652368,1.03333333333333,1.03333333333333,1.05368790767687,1.09090909090909,1.25,1.25,1.23900879296563,1.18464052287582,1.15207373271889,1.10604100795248,1.1,1.10689095172202,1.11658733215937,1.14854517611026,1.2326685660019,1.29376908771796,1.29564814814815,1.26296206748334,1.2652448657188,1.22524215632284,1.20300751879699,1.19047619047619,1.14942528735632,1.11111111111111,1.12554112554113,1.16822429906542,1.25,1.28082986555698,1.30374649859944,1.26262626262626,1.22596153846154,1.17589445180619,1.15105472013367,1.11588695395514,1.15384615384615,1.13185589142771,1.14332399626517,1.1624601910828,1.25997882046269,1.30258606821107,1.31675201170446,1.30035273368607,1.29182816537468,1.25,1.20833333333333,1.20262390670554,1.20833333333333,1.19047619047619,1.18464052287582,1.2037037037037,1.27496786510308,1.32777777777778,1.33333333333333,1.33152173913043,1.2854609929078,1.25673249551167,1.23076923076923,1.21308016877637,1.21645055991295,1.21595871786421,1.2202380952381,1.23809523809524,1.30357142857143,1.34912959381044,1.36696504840547,1.37931034482759,1.35379061371841,1.30952380952381
"Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",7,,0.789473684210526,0.767417058566546,0.758367560657165,0.764699257565125,0.806024538443299,0.773412140681993,0.747544830044677,0.774961059190031,0.793650793650794,0.771920568115611,0.78125,0.755247671198389,0.75070821529745,0.75070821529745,0.76251599980965,0.751984417869185,0.750779035224676,0.739644970414201,0.73902027027027,0.727994705493051,0.723450418086695,0.70635721493441,0.702941176470588,0.711743772241993,0.712431019312907,0.721539283805452,0.73533287853887,0.739247311827957,0.737862472671195,0.738798856053384,0.731449224023475,0.727023301204232,0.716756272401434,0.721649484536082,0.720108695652174,0.720108695652174,0.726176297642594,0.726861592215501,0.738297872340426,0.731441048034934,0.731895223420647,0.739365293720459,0.710881652104845,0.748851987447699,0.744040655569668,0.726607683056476,0.733634311512415,0.722495894909688,0.720338983050847,0.725446428571429,0.730519480519481,0.767481523592951,0.772217428817947,0.772287993673536,0.778324573976748,0.768892794376098,0.76949276881157,0.76835515082527,0.770070648683365,0.771276595744681,0.785714285714286,0.795530202154703,0.814741714653271,0.832999058350805,0.837394778396476,0.833256101328391,0.825999193380377,0.82263607823755,0.828905457210509,0.826375221435096,0.838926174496644,0.841836734693878,0.85617742987606,0.865800865800866,0.864488702539017,0.859689476710753,0.864197530864197,0.86128739800544,0.859689476710753,0.853319929804955,0.855689176688252,0.854789960294547,0.848942206494715,0.875845113706208,0.903934774902517,0.924702774108322,0.942782834850455,0.947666195190948,0.946969696969697,0.950023905887759,0.933575293089506,0.931174089068826,0.931647940074906,0.927888690468238,0.932434232434232,0.936356986100951,0.949166004765687,0.987859591220432,1.00290116158531,1.00684137472122,1.01752466505432,1.00912957520301,1.0017318537275,0.993177537970197,1.00160256410256,1.002917233946,1.00160256410256,1.01744186046512,1.02409638554217,1.05311355311355,1.07479784366577,1.08523290386521,1.07991360691145,1.07695023902651,1.07762958018422
"Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",8,,0.823237190199268,0.794797687861272,0.783042239563979,0.78515111695138,0.798934753661784,0.799619815855282,0.78210602344121,0.772518080210388,0.772797527047913,0.751408891671885,0.753973700545123,0.746965452847806,0.744945567651633,0.745257452574526,0.749269005847953,0.748674911660777,0.745671535417778,0.74593318314105,0.746924428822496,0.742990654205608,0.73750845340339,0.731334149326805,0.729333258102952,0.729411764705882,0.72061191626409,0.721702496247243,0.727871250914411,0.728332119446468,0.727646502036746,0.723976422381208,0.718685831622177,0.718685831622177,0.715859030837004,0.714621743677253,0.713213213213213,0.713729646186668,0.715525860874698,0.718717915811088,0.724177887881089,0.725190839694656,0.724137931034483,0.729166666666667,0.726006265571879,0.724550023375409,0.723103147427738,0.717213114754098,0.716862037871957,0.719424460431655,0.717462343336783,0.718798079526987,0.72011521843495,0.723117333135678,0.728383712162557,0.732695139911635,0.734864996019905,0.733568075117371,0.72733918128655,0.730088495575221,0.72880282224671,0.730647709320695,0.734889889464692,0.743126563316017,0.752212389380531,0.75338643590998,0.757575757575758,0.760663856119474,0.763591936469151,0.765467427309533,0.762886597938144,0.76274418544519,0.767148014440433,0.772427632231464,0.785854616895874,0.801982620255169,0.792782941498086,0.787953701993817,0.796514402221065,0.792132804041862,0.801998311286237,0.797597523347396,0.793390864488367,0.79656862745098,0.787106446776612,0.806768282870083,0.817959548182345,0.832150026807058,0.839710884353742,0.85297418630752,0.859528487229863,0.857142857142857,0.8573023794723,0.857851934743747,0.86111638804458,0.861103168169502,0.863723608445297,0.867252543940796,0.877733458826387,0.886802295252999,0.907435489896567,0.918439716312057,0.920521211127659,0.928473177441541,0.928180483105231,0.929341752965127,0.92478421701603,0.933416303671437,0.937075508009576,0.950035186488388,0.959692898272553,0.976035992826519,0.985507246376812,0.994362322730098,0.992234685073339,1,0.992339832869081
"San Diego","CA","San Diego-Carlsbad","San Diego County",9,,2.5462962962963,2.33366102149336,2.26616196832354,2.16818094600972,2.10244648318043,2.0952380952381,1.90206353074986,2.07142857142857,1.99637023593466,1.90568475452196,1.95879285144831,1.73611111111111,1.75644028103044,1.75424216278401,1.72687861271676,1.69789227166276,1.70204402515723,1.6857962697274,1.68298273680189,1.69611392131949,1.69314381270903,1.68592139067766,1.68821147625511,1.70212765957447,1.70208584236585,1.70953912111468,1.65,1.63137632338787,1.66520595968449,1.66666666666667,1.64549653579677,1.65,1.65631469979296,1.67410714285714,1.68289631263788,1.68792198049512,1.71448869850891,1.75,1.73751309243257,1.72666866028708,1.7424067774282,1.76048667989723,1.77325581395349,1.80022587856612,1.76558978211871,1.72955974842767,1.7879746835443,1.78101503759399,1.75795053003534,1.76470588235294,1.77865612648221,1.80280978540006,1.82567785894914,1.82733050847458,1.84169278996865,1.82945091514143,1.8161180476731,1.82609340893401,1.8287037037037,1.86875,1.90226131877772,1.87568412822518,1.88329395381753,1.85050746646085,1.8542199488491,1.89393939393939,1.89210950080515,1.91188549160671,1.91622515337988,1.9134775374376,1.93283582089552,1.96219577167068,2,2.02618453865337,2,1.94641454795327,1.93715781600598,1.93614130434783,1.94866232827187,1.96215837421163,1.96969696969697,1.9281045751634,1.93829752867065,2.02931484853902,2.05817782656421,2.12458333333333,2.18631178707224,2.1978021978022,2.18135168231384,2.17548434460682,2.20618180809689,2.23100327664222,2.2,2.16400911161731,2.1875,2.22222222222222,2.23059743160246,2.27192076908188,2.29651162790698,2.2972222300154,2.31071779744346,2.29671107103014,2.26891665503281,2.27272727272727,2.26129711241202,2.27784827975183,2.31421251062022,2.32997481108312,2.36646090534979,2.37630816585189,2.38095238095238,2.36600987165415,2.34159779614325,2.36363636363636,2.34806629834254
"Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",10,,,,,0.830298300381547,0.763339878767182,0.766025441441096,0.851851851851852,0.902796206201779,1,0.930979245149702,0.934318025068573,0.933149266630574,0.914149443561208,0.910815939278937,0.906658805846377,0.910340351441446,0.920649015175977,0.907750020085244,0.909090909090909,0.891891891891892,0.883658969804618,0.889835614080386,0.908256880733945,0.916998966300074,0.926854637988038,0.935294117647059,0.850340136054422,0.868055555555556,0.896337995266969,0.91620144947491,0.914462022778312,0.961025093432995,0.984090909090909,1.00188087774295,0.975715524718127,0.975832138875617,0.985755320398509,1.09032634032634,1.0482180293501,1.0726857986789,1.05668560711886,1.12602244987609,1.11325611325611,1.00806451612903,0.985542492241585,0.960219478737997,1,0.954472843450479,0.944361428257169,0.940040650406504,0.961538461538462,1.01840354372732,1.02476418538095,1.0479797979798,1.03734439834025,1.03429504627109,1.03233438485804,1.0407949790795,0.980392156862745,1.00058858151854,0.998402555910543,1.03578056267706,1.08433734939759,1.07466063348416,1.06508875739645,1.11111111111111,1.15077966212854,1.12503270538985,1.11850649350649,1.13410266613609,1.12187659357471,1.15013199173192,1.15909090909091,1.19096509240246,1.18422861463381,1.16312809402043,1.15183246073298,1.15534391902872,1.17689015691869,1.14931809534783,1.15339517774467,1.1986301369863,1.15226519005887,1.22997711670481,1.24937544610992,1.27089541814118,1.29825274278748,1.31205673758865,1.32511507461647,1.29757785467128,1.29262064717711,1.27923187520384,1.2463216575625,1.23973898858075,1.26227208976157,1.25382031269733,1.26873605558301,1.25,1.29818181818182,1.30480167014614,1.31210636808957,1.29931094935286,1.27104087942288,1.24444444444444,1.26300187226961,1.26843657817109,1.26934101934102,1.28617363344051,1.29059725762503,1.31904369332234,1.35003392130258,1.34305715812743,1.33744855967078,1.38427464008859,1.34861766689144
